wallet,wallet_label,token,token_symbol,balance,decimals,balance_formatted
0x09C8d400EF5063839ff04e90a62155f73Bc27518,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xB53E73e7cc583075930Dc9A11ba8D3288aABdbE6,locked,0x4200000000000000000000000000000000000042,OP,10000000000000000000000,18,10000.0
0xB53E73e7cc583075930Dc9A11ba8D3288aABdbE6,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x8D6b1FA345Be62f13144818E2F033425554428bF,locked,0x4200000000000000000000000000000000000042,OP,900000000000000000000000,18,900000.0
0x8D6b1FA345Be62f13144818E2F033425554428bF,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x1C4E85692AaF0559c202e2b25289Be32e991300F,locked,0x4200000000000000000000000000000000000042,OP,475000000000000000000000,18,475000.0
0x1C4E85692AaF0559c202e2b25289Be32e991300F,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xd432f5595A9D3Cb201b7460F3D733C0dF87FE18c,locked,0x4200000000000000000000000000000000000042,OP,8125000000000000000000,18,8125.0
0xd432f5595A9D3Cb201b7460F3D733C0dF87FE18c,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x295Fe0c9C332eBdD319B33D57DbFD8Fa8B3087eb,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0x295Fe0c9C332eBdD319B33D57DbFD8Fa8B3087eb,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x68C72A8938DFd3ffe06eB040A99dcE4004Ce0feA,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0x68C72A8938DFd3ffe06eB040A99dcE4004Ce0feA,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x447D4979Ac212F70A4F4fbdc190d3db9a4aDE223,locked,0x4200000000000000000000000000000000000042,OP,20000000000000000000000,18,20000.0
0x447D4979Ac212F70A4F4fbdc190d3db9a4aDE223,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x1d02346246eF1Aa5B689C6Dcc8249472C59E08E8,locked,0x4200000000000000000000000000000000000042,OP,9000000000000000000000,18,9000.0
0x1d02346246eF1Aa5B689C6Dcc8249472C59E08E8,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x28F23E4FF9500cB2011a53f2a54Ce5FAF849CCD3,locked,0x4200000000000000000000000000000000000042,OP,75000000000000000000000,18,75000.0
0x28F23E4FF9500cB2011a53f2a54Ce5FAF849CCD3,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xD96288e077C6e6EC9bAF1d6aEdE973cF76a83D34,locked,0x4200000000000000000000000000000000000042,OP,9000000000000000000000,18,9000.0
0xD96288e077C6e6EC9bAF1d6aEdE973cF76a83D34,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xf8b80227F54699cF74CBd1F83B222EF9c22AAD4A,locked,0x4200000000000000000000000000000000000042,OP,9000000000000000000000,18,9000.0
0xf8b80227F54699cF74CBd1F83B222EF9c22AAD4A,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x38D95cf37F19eE458c4408f4eac6e9927d20036e,locked,0x4200000000000000000000000000000000000042,OP,9000000000000000000000,18,9000.0
0x38D95cf37F19eE458c4408f4eac6e9927d20036e,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xC59195A26bAd7a91EB7A85BB82C3b4A2Ca7aA7f5,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0xC59195A26bAd7a91EB7A85BB82C3b4A2Ca7aA7f5,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x6a6E81F0a0Fd2b3946C5933c2D325EfD6521A8A1,locked,0x4200000000000000000000000000000000000042,OP,10000000000000000000000,18,10000.0
0x6a6E81F0a0Fd2b3946C5933c2D325EfD6521A8A1,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x23C517397cCA2350ee7db9e5ef0F6e3D4be18764,locked,0x4200000000000000000000000000000000000042,OP,125000000000000000000000,18,125000.0
0x23C517397cCA2350ee7db9e5ef0F6e3D4be18764,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xd8F099189F6b255a7Ae21AebB302c53Fe39ff80c,locked,0x4200000000000000000000000000000000000042,OP,100000000000000000000000,18,100000.0
0xd8F099189F6b255a7Ae21AebB302c53Fe39ff80c,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xC27ef83693547C120379E60cfD52C30F677D2E5f,locked,0x4200000000000000000000000000000000000042,OP,5250000000000000000000,18,5250.0
0xC27ef83693547C120379E60cfD52C30F677D2E5f,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x1b20cF43c611854F98C19F8c249e6feCfD6BD847,locked,0x4200000000000000000000000000000000000042,OP,20000000000000000000000,18,20000.0
0x1b20cF43c611854F98C19F8c249e6feCfD6BD847,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xE5F317ea6CdefadCe9022a4c4295D4b01b3f2D98,locked,0x4200000000000000000000000000000000000042,OP,12000000000000000000000,18,12000.0
0xE5F317ea6CdefadCe9022a4c4295D4b01b3f2D98,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xf58F66715b34ca5F522DB133f88D7e1F7B978a9c,locked,0x4200000000000000000000000000000000000042,OP,12000000000000000000000,18,12000.0
0xf58F66715b34ca5F522DB133f88D7e1F7B978a9c,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x51b817BcEf1fecA74B1cfA5B1d6040BcFE915e07,locked,0x4200000000000000000000000000000000000042,OP,8125000000000000000000,18,8125.0
0x51b817BcEf1fecA74B1cfA5B1d6040BcFE915e07,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x2538211F01Cd25360bBc9D657c4E9702468554D7,locked,0x4200000000000000000000000000000000000042,OP,5000000000000000000000,18,5000.0
0x2538211F01Cd25360bBc9D657c4E9702468554D7,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x8F65C48f51A56072346D04BB9DE955DAa1aC4954,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0x8F65C48f51A56072346D04BB9DE955DAa1aC4954,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x40f3e5b4cd97D4B4eCCBB1fd8407470AD96F7123,locked,0x4200000000000000000000000000000000000042,OP,12000000000000000000000,18,12000.0
0x40f3e5b4cd97D4B4eCCBB1fd8407470AD96F7123,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xB6FD046C803Fa1bD79C3773A1dC6A85c75fE21Fa,locked,0x4200000000000000000000000000000000000042,OP,1000000000000000000000,18,1000.0
0xB6FD046C803Fa1bD79C3773A1dC6A85c75fE21Fa,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x599e64593ba50bee779b6A017d790d0B7A26aCcE,locked,0x4200000000000000000000000000000000000042,OP,1000000000000000000000,18,1000.0
0x599e64593ba50bee779b6A017d790d0B7A26aCcE,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x326138c2AeFdDfDE4cfd4F3a747EDaAE4888cD28,locked,0x4200000000000000000000000000000000000042,OP,5958000000000000000000,18,5958.0
0x326138c2AeFdDfDE4cfd4F3a747EDaAE4888cD28,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xad98C481AF8D0752aCafaf27d3e79Fb535D495EC,locked,0x4200000000000000000000000000000000000042,OP,1000000000000000000000000,18,1000000.0
0xad98C481AF8D0752aCafaf27d3e79Fb535D495EC,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xD080015397682A95C55ce075EDaA34429480529c,locked,0x4200000000000000000000000000000000000042,OP,9000000000000000000000,18,9000.0
0xD080015397682A95C55ce075EDaA34429480529c,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x40BA65eBcf548307881Af836DbC109E3B3020a2C,locked,0x4200000000000000000000000000000000000042,OP,8000000000000000000000,18,8000.0
0x40BA65eBcf548307881Af836DbC109E3B3020a2C,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x90D9F4f1B61d02966Ee8159B12a0048A2D05214E,locked,0x4200000000000000000000000000000000000042,OP,8000000000000000000000,18,8000.0
0x90D9F4f1B61d02966Ee8159B12a0048A2D05214E,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xbC7F6e9816cb1c818c0c9540E6036fc1AE79D9E8,locked,0x4200000000000000000000000000000000000042,OP,1500000000000000000000,18,1500.0
0xbC7F6e9816cb1c818c0c9540E6036fc1AE79D9E8,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x9f1D568Ac8f193537963a9C8Dc29253952E04aE7,locked,0x4200000000000000000000000000000000000042,OP,100000000000000000000000,18,100000.0
0x9f1D568Ac8f193537963a9C8Dc29253952E04aE7,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x76D28B9aA3A75E97Fc1D198C2e8D970c3dc2F0a2,locked,0x4200000000000000000000000000000000000042,OP,26418000000000000000000,18,26418.0
0x76D28B9aA3A75E97Fc1D198C2e8D970c3dc2F0a2,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x3aE22fB4adF0eB4860758eE21baC062aeE90757C,locked,0x4200000000000000000000000000000000000042,OP,10000000000000000000000,18,10000.0
0x3aE22fB4adF0eB4860758eE21baC062aeE90757C,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x049a072d579b3BE3eA9CC3Fa829298439aD29091,locked,0x4200000000000000000000000000000000000042,OP,12000000000000000000000,18,12000.0
0x049a072d579b3BE3eA9CC3Fa829298439aD29091,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x578b54a6b65c759E2a22FA11Ca6529CFF3Bfc8d7,locked,0x4200000000000000000000000000000000000042,OP,3750000000000000000000,18,3750.0
0x578b54a6b65c759E2a22FA11Ca6529CFF3Bfc8d7,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x71937f3bFe3B582347099ED302B547A9beC23DA2,locked,0x4200000000000000000000000000000000000042,OP,3214000000000000000000,18,3214.0
0x71937f3bFe3B582347099ED302B547A9beC23DA2,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x740328E8485B5d1cC65038BFBb396850d022F9Ca,locked,0x4200000000000000000000000000000000000042,OP,3214000000000000000000,18,3214.0
0x740328E8485B5d1cC65038BFBb396850d022F9Ca,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x525af9E257122ef080F4A9bec53910149cD3616B,locked,0x4200000000000000000000000000000000000042,OP,3214000000000000000000,18,3214.0
0x525af9E257122ef080F4A9bec53910149cD3616B,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x1b8875C6e23fDc76A6193f82040801ac93226cBd,locked,0x4200000000000000000000000000000000000042,OP,3214000000000000000000,18,3214.0
0x1b8875C6e23fDc76A6193f82040801ac93226cBd,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x41C31106dd9C62d1efF9bA6a3E48fFe6AEbEC29F,locked,0x4200000000000000000000000000000000000042,OP,3214000000000000000000,18,3214.0
0x41C31106dd9C62d1efF9bA6a3E48fFe6AEbEC29F,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x977fCD53F3B25b5745924EC5fc9B141221B51b68,locked,0x4200000000000000000000000000000000000042,OP,12857000000000000000000,18,12857.0
0x977fCD53F3B25b5745924EC5fc9B141221B51b68,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xC6A69Fa1CFE9440bCAd94E689b879B73B01017fE,locked,0x4200000000000000000000000000000000000042,OP,13000000000000000000000,18,13000.0
0xC6A69Fa1CFE9440bCAd94E689b879B73B01017fE,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x4376FfF54EAd498385108e4DD7f4152d364718f6,locked,0x4200000000000000000000000000000000000042,OP,14000000000000000000000,18,14000.0
0x4376FfF54EAd498385108e4DD7f4152d364718f6,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x462FfDF46D93d8574D0F6a4F9c84d18909f2381a,locked,0x4200000000000000000000000000000000000042,OP,14000000000000000000000,18,14000.0
0x462FfDF46D93d8574D0F6a4F9c84d18909f2381a,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xAA338e7b5951cB26204587AA7125B3b45526F972,locked,0x4200000000000000000000000000000000000042,OP,26000000000000000000000,18,26000.0
0xAA338e7b5951cB26204587AA7125B3b45526F972,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x710C5473A38D7cC786E4F9c69aFfF7AEFd40EfF5,locked,0x4200000000000000000000000000000000000042,OP,40000000000000000000000,18,40000.0
0x710C5473A38D7cC786E4F9c69aFfF7AEFd40EfF5,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x0D8d4CC71603DaC4F92E0C565D4842334a4D20eb,locked,0x4200000000000000000000000000000000000042,OP,35000000000000000000000,18,35000.0
0x0D8d4CC71603DaC4F92E0C565D4842334a4D20eb,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x56281a1efEb2aCEB4947a1AD3645496AC5b67a40,locked,0x4200000000000000000000000000000000000042,OP,154000000000000000000000,18,154000.0
0x56281a1efEb2aCEB4947a1AD3645496AC5b67a40,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xC5622234a82ce44FfF079FB7964735D227F57DCf,locked,0x4200000000000000000000000000000000000042,OP,14000000000000000000000,18,14000.0
0xC5622234a82ce44FfF079FB7964735D227F57DCf,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x89fB2e1cf56422F31863BE5a129Ca328EbAc0847,locked,0x4200000000000000000000000000000000000042,OP,400000000000000000000,18,400.0
0x89fB2e1cf56422F31863BE5a129Ca328EbAc0847,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xBbF47fcD66967b8d2C792E80aF74319Ba1314998,locked,0x4200000000000000000000000000000000000042,OP,400000000000000000000,18,400.0
0xBbF47fcD66967b8d2C792E80aF74319Ba1314998,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x68B3E530fBaCAa8095EB022007e778EC72E843A6,locked,0x4200000000000000000000000000000000000042,OP,800000000000000000000,18,800.0
0x68B3E530fBaCAa8095EB022007e778EC72E843A6,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x31932b505Cbe891B48B186412e9cFa08CfDA8b4D,locked,0x4200000000000000000000000000000000000042,OP,400000000000000000000,18,400.0
0x31932b505Cbe891B48B186412e9cFa08CfDA8b4D,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xD7e5b4978Bf1F7EC70a2363dfAF510b501eaCd75,locked,0x4200000000000000000000000000000000000042,OP,400000000000000000000,18,400.0
0xD7e5b4978Bf1F7EC70a2363dfAF510b501eaCd75,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x066277ea196608BcD991e56c8f65CeA51a0Ab151,locked,0x4200000000000000000000000000000000000042,OP,3240000000000000000000,18,3240.0
0x066277ea196608BcD991e56c8f65CeA51a0Ab151,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x532761AcEddD6c5AC726E82B1c0aF79090B0Dc51,locked,0x4200000000000000000000000000000000000042,OP,1980000000000000000000,18,1980.0
0x532761AcEddD6c5AC726E82B1c0aF79090B0Dc51,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x504A5d4459f71E01ac82AE71d3c064283AD983e2,locked,0x4200000000000000000000000000000000000042,OP,1200000000000000000000,18,1200.0
0x504A5d4459f71E01ac82AE71d3c064283AD983e2,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xb3e9CcEaF9E37E3e4ec1D32037F34678e3dC90f1,locked,0x4200000000000000000000000000000000000042,OP,400000000000000000000,18,400.0
0xb3e9CcEaF9E37E3e4ec1D32037F34678e3dC90f1,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xbd07917bdc3F81EA5cDDaaE3Ac051733eF579906,locked,0x4200000000000000000000000000000000000042,OP,40000000000000000000000,18,40000.0
0xbd07917bdc3F81EA5cDDaaE3Ac051733eF579906,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xfD00a8f8a7d4CC0759A9bebd55c506C18b55eD6c,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0xfD00a8f8a7d4CC0759A9bebd55c506C18b55eD6c,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x3416DD2bF50461f0445B0150d5eb0897d8Fa12F5,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0x3416DD2bF50461f0445B0150d5eb0897d8Fa12F5,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x49F3f9038c4315a8d41F8bdc2C58B9CA3392f2E6,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0x49F3f9038c4315a8d41F8bdc2C58B9CA3392f2E6,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x98CC046A1543285049484FA7c290efc9728c0de5,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0x98CC046A1543285049484FA7c290efc9728c0de5,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x44F55aE3d93906A8965A46efad520A663d1b6A0C,locked multisig,0x4200000000000000000000000000000000000042,OP,75000000000000000000000,18,75000.0
0x44F55aE3d93906A8965A46efad520A663d1b6A0C,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x9Af20c40376aD444C33675D177fCE087586562EA,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0x9Af20c40376aD444C33675D177fCE087586562EA,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x242255c04f4704bCb70785F02258fe6927D69088,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0x242255c04f4704bCb70785F02258fe6927D69088,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x4CEc0098fc9046bc22A0a4AF007E093Ae7135ab3,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0x4CEc0098fc9046bc22A0a4AF007E093Ae7135ab3,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x3a733a6A2F16F8A8Eaf111c706127BbEFC7833c7,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0x3a733a6A2F16F8A8Eaf111c706127BbEFC7833c7,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xf4aCbe6e8DfB4C9462380A8dc5A22f2EC71eF6f9,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0xf4aCbe6e8DfB4C9462380A8dc5A22f2EC71eF6f9,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xe9B4e627Fa321c7BbF75f0f13C7A694DFe11E976,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0xe9B4e627Fa321c7BbF75f0f13C7A694DFe11E976,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x6f93f205b97bfbfc9AeacE8225e7Df0B81D5b4f4,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0x6f93f205b97bfbfc9AeacE8225e7Df0B81D5b4f4,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xD5bC02D7Bb7D63a278eF8236B812888cd4710365,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0xD5bC02D7Bb7D63a278eF8236B812888cd4710365,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xCa88ee790Ae669F9e01A5214D1c86AD74643b7F6,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0xCa88ee790Ae669F9e01A5214D1c86AD74643b7F6,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x6f405D25Ea6651683C66cF4fAE06b253382df208,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0x6f405D25Ea6651683C66cF4fAE06b253382df208,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xF7159DEAc43C0efe1Dd50b10eFfA6299e694918D,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0xF7159DEAc43C0efe1Dd50b10eFfA6299e694918D,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x4c14FCD9c23aC67af1912F67c47105464e43d0d9,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0x4c14FCD9c23aC67af1912F67c47105464e43d0d9,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xc3dfe0aD2DFA935d5590364b87615D6137418464,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0xc3dfe0aD2DFA935d5590364b87615D6137418464,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xC2D4383C2018c78b79334AcbAdB9BB0566b7FBAf,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0xC2D4383C2018c78b79334AcbAdB9BB0566b7FBAf,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xF69d7F23f3d07412124Af63B3bCBf94BAe216Ae3,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0xF69d7F23f3d07412124Af63B3bCBf94BAe216Ae3,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x03Fc3A3024550d80AB8cB0283b8be481c17C8465,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0x03Fc3A3024550d80AB8cB0283b8be481c17C8465,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x942cfE3Ccc5478199F771601e975DDB9B6438D83,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0x942cfE3Ccc5478199F771601e975DDB9B6438D83,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x14f3781055FEE2Bf6D793C62f6bE2A8cB5B71837,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0x14f3781055FEE2Bf6D793C62f6bE2A8cB5B71837,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x88646ff5fb222106a1B05A7d894C7B8303EeA3C5,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0x88646ff5fb222106a1B05A7d894C7B8303EeA3C5,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xB1c73156c0aBC3C22eaD8eE7B60137077f30c39d,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0xB1c73156c0aBC3C22eaD8eE7B60137077f30c39d,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xC1A41fA72b637327dA3d96Dc325830295198D274,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0xC1A41fA72b637327dA3d96Dc325830295198D274,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x00a9D16ABc31C6Fc4C17D0464A42ddf80F443B96,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0x00a9D16ABc31C6Fc4C17D0464A42ddf80F443B96,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xa31c2A1C4EaAb323F857E933bf66f75A459599b8,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0xa31c2A1C4EaAb323F857E933bf66f75A459599b8,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x76d0C3A7cb431D0d89D05d14c41a5623F3534313,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0x76d0C3A7cb431D0d89D05d14c41a5623F3534313,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x4609a6aBa42d2f4B879B1310E44f34B034fAE628,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0x4609a6aBa42d2f4B879B1310E44f34B034fAE628,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x23255DbC3e55b294dA67Cb8E90aA06F8b95B7476,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
0x23255DbC3e55b294dA67Cb8E90aA06F8b95B7476,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x72a771E163431D3906a695a8fad6f50F37252329,locked multisig,0x4200000000000000000000000000000000000042,OP,25000000000000000000000,18,25000.0
0x72a771E163431D3906a695a8fad6f50F37252329,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x77c1F3C499bf1B1fCfc18E2a03481F49163E1539,locked multisig,0x4200000000000000000000000000000000000042,OP,1000000000000000000000000,18,1000000.0
0x77c1F3C499bf1B1fCfc18E2a03481F49163E1539,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x7Dfe6386B58Eb6564C84142cc9CA8c5ffd2E5aC8,locked multisig,0x4200000000000000000000000000000000000042,OP,30000000000000000000000,18,30000.0
0x7Dfe6386B58Eb6564C84142cc9CA8c5ffd2E5aC8,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x287d6B0895e46Cc42227c439077462656F64827F,locked multisig,0x4200000000000000000000000000000000000042,OP,75000000000000000000000,18,75000.0
0x287d6B0895e46Cc42227c439077462656F64827F,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x912fd77bE301f75afDEcB76a724829579d682234,locked multisig,0x4200000000000000000000000000000000000042,OP,30000000000000000000000,18,30000.0
0x912fd77bE301f75afDEcB76a724829579d682234,locked multisig,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x42415E7D47Fb8080eb42f870BC2e04Ab0852a264,locked multisig,0x4200000000000000000000000000000000000042,OP,0,18,
